account_id,district_id,frequency,Date,Account_type,,
5794,70,Monthly Issuance,1993-05-15,Savings account,,
5817,77,Issuance After a Transaction ,1993-05-14,Salary account,,
5837,5,Monthly Issuance,1993-05-14,Salary account,,
5868,44,Monthly Issuance,1993-05-13,NRI account,,
5870,75,Monthly Issuance,1993-05-12,Salary account,,
5878,76,Monthly Issuance,1993-05-12,Savings account,,
5891,54,Monthly Issuance,1993-05-12,NRI account,,
5912,45,Monthly Issuance,1993-05-12,Salary account,,
5927,15,Monthly Issuance,1993-05-11,Salary account,,
5944,27,Monthly Issuance,1993-05-11,Savings account,,
5952,50,Monthly Issuance,1993-05-11,Savings account,,
5984,11,Monthly Issuance,1993-05-11,Salary account,,
5991,1,Monthly Issuance,1993-05-10,Savings account,,
6030,47,Monthly Issuance,1993-05-10,NRI account,,
6034,6,Weekly Issuance,1993-05-10,Salary account,,
6040,1,Monthly Issuance,1993-05-10,NRI account,,
6051,56,Monthly Issuance,1993-05-09,NRI account,,
6061,1,Monthly Issuance,1993-05-09,Savings account,,
6062,24,Monthly Issuance,1993-05-09,Salary account,,
6064,49,Monthly Issuance,1993-05-08,NRI account,,
6075,19,Monthly Issuance,1993-05-08,Salary account,,
6083,6,Weekly Issuance,1993-05-08,Salary account,,
6097,29,Monthly Issuance,1993-05-08,Salary account,,
6118,1,Weekly Issuance,1993-05-07,NRI account,,
6138,54,Monthly Issuance,1993-05-07,Savings account,,
6148,74,Monthly Issuance,1993-05-06,Salary account,,
6157,34,Monthly Issuance,1993-05-06,Salary account,,
6158,67,Monthly Issuance,1993-05-06,Savings account,,
6226,74,Weekly Issuance,1993-05-06,NRI account,,
6265,5,Monthly Issuance,1993-05-05,NRI account,,
6273,38,Monthly Issuance,1993-05-05,Salary account,,
6281,56,Monthly Issuance,1993-05-05,Savings account,,
6289,64,Monthly Issuance,1993-05-05,NRI account,,
6306,64,Monthly Issuance,1993-05-05,Savings account,,
6321,1,Monthly Issuance,1993-05-05,NRI account,,
6353,26,Monthly Issuance,1993-05-05,Salary account,,
6358,3,Monthly Issuance,1993-05-04,Salary account,,
6363,74,Monthly Issuance,1993-05-04,NRI account,,
6397,48,Monthly Issuance,1993-05-04,Savings account,,
6400,31,Issuance After a Transaction ,1993-05-04,Salary account,,
6425,31,Monthly Issuance,1993-05-03,Savings account,,
6434,1,Monthly Issuance,1993-05-02,Salary account,,
6440,1,Monthly Issuance,1993-05-02,Salary account,,
6453,34,Monthly Issuance,1993-05-01,Savings account,,
6461,50,Monthly Issuance,1993-04-29,Savings account,,
6463,16,Monthly Issuance,1993-04-29,NRI account,,
6472,61,Monthly Issuance,1993-04-28,Salary account,,
6473,12,Monthly Issuance,1993-04-28,Salary account,,
6495,6,Monthly Issuance,1993-04-27,Savings account,,
6505,7,Monthly Issuance,1993-04-27,Savings account,,
6510,74,Monthly Issuance,1993-04-26,NRI account,,
6511,72,Monthly Issuance,1993-04-26,Salary account,,
6512,34,Weekly Issuance,1993-04-26,NRI account,,
6555,38,Weekly Issuance,1993-04-26,Savings account,,
6592,1,Monthly Issuance,1993-04-26,Salary account,,
6602,74,Monthly Issuance,1993-04-26,Salary account,,
6609,16,Monthly Issuance,1993-04-25,NRI account,,
6636,72,Weekly Issuance,1993-04-25,Savings account,,
6649,1,Monthly Issuance,1993-04-24,Savings account,,
6678,54,Monthly Issuance,1993-04-24,Salary account,,
6686,61,Monthly Issuance,1993-04-24,Savings account,,
6688,16,Monthly Issuance,1993-04-23,Salary account,,
6699,35,Monthly Issuance,1993-04-23,Savings account,,
6701,49,Weekly Issuance,1993-04-22,Salary account,,
6706,38,Monthly Issuance,1993-04-22,Savings account,,
6715,48,Weekly Issuance,1993-04-22,Salary account,,
6738,62,Monthly Issuance,1993-04-21,NRI account,,
6792,1,Monthly Issuance,1993-04-21,Savings account,,
6806,1,Monthly Issuance,1993-04-21,NRI account,,
6856,43,Monthly Issuance,1993-04-20,Salary account,,
6866,14,Monthly Issuance,1993-04-20,Savings account,,
6872,15,Monthly Issuance,1993-04-20,Salary account,,
6897,48,Monthly Issuance,1993-04-19,Savings account,,
6902,60,Monthly Issuance,1993-04-19,Savings account,,
6910,76,Monthly Issuance,1993-04-18,Savings account,,
6922,3,Weekly Issuance,1993-04-18,Savings account,,
6924,74,Monthly Issuance,1993-04-17,NRI account,,
6927,74,Weekly Issuance,1993-04-17,Savings account,,
6930,41,Monthly Issuance,1993-04-17,Savings account,,
6950,36,Monthly Issuance,1993-04-17,Savings account,,
6985,38,Monthly Issuance,1993-04-16,Savings account,,
7011,75,Monthly Issuance,1993-04-16,NRI account,,
7033,75,Monthly Issuance,1993-04-16,Salary account,,
7045,51,Monthly Issuance,1993-04-16,Salary account,,
7049,69,Monthly Issuance,1993-04-15,NRI account,,
7052,55,Issuance After a Transaction ,1993-04-15,Salary account,,
7082,57,Monthly Issuance,1993-04-15,Salary account,,
7099,1,Monthly Issuance,1993-04-14,NRI account,,
7101,54,Monthly Issuance,1993-04-14,NRI account,,
7123,64,Issuance After a Transaction ,1993-04-14,Salary account,,
7133,1,Monthly Issuance,1993-04-13,Salary account,,
7136,12,Weekly Issuance,1993-04-13,Salary account,,
7156,71,Monthly Issuance,1993-04-13,NRI account,,
7176,1,Monthly Issuance,1993-04-13,NRI account,,
7180,7,Weekly Issuance,1993-04-13,Salary account,,
7181,77,Issuance After a Transaction ,1993-04-12,NRI account,,
7184,5,Monthly Issuance,1993-04-12,Salary account,,
7190,49,Monthly Issuance,1993-04-10,NRI account,,
7203,71,Monthly Issuance,1993-04-10,Savings account,,
7231,10,Monthly Issuance,1993-04-10,Salary account,,
7240,17,Monthly Issuance,1993-04-10,Savings account,,
7262,70,Monthly Issuance,1993-04-09,Salary account,,
7274,11,Monthly Issuance,1993-04-09,NRI account,,
7401,1,Monthly Issuance,1993-04-08,Savings account,,
7418,21,Monthly Issuance,1993-04-08,Salary account,,
7424,68,Monthly Issuance,1993-04-07,Salary account,,
7437,19,Weekly Issuance,1993-04-07,Salary account,,
7445,64,Monthly Issuance,1993-04-07,Savings account,,
7449,1,Monthly Issuance,1993-04-06,Savings account,,
7454,4,Monthly Issuance,1993-04-06,Savings account,,
7465,1,Weekly Issuance,1993-04-05,Savings account,,
7485,39,Monthly Issuance,1993-04-04,NRI account,,
7487,4,Monthly Issuance,1993-04-04,Savings account,,
7520,9,Monthly Issuance,1993-04-04,Savings account,,
7523,63,Monthly Issuance,1993-04-03,Savings account,,
7542,54,Monthly Issuance,1993-04-02,Savings account,,
7546,43,Monthly Issuance,1993-04-02,Savings account,,
7559,56,Monthly Issuance,1993-04-02,NRI account,,
7562,72,Weekly Issuance,1993-04-01,Salary account,,
7565,59,Monthly Issuance,1993-04-01,Savings account,,
7594,16,Monthly Issuance,1993-04-01,Savings account,,
7606,21,Monthly Issuance,1993-03-30,NRI account,,
7607,1,Monthly Issuance,1993-03-30,Savings account,,
7614,62,Monthly Issuance,1993-03-30,NRI account,,
7618,72,Weekly Issuance,1993-03-29,NRI account,,
7632,68,Monthly Issuance,1993-03-29,Salary account,,
7636,40,Monthly Issuance,1993-03-28,Savings account,,
7637,46,Monthly Issuance,1993-03-28,NRI account,,
7674,1,Monthly Issuance,1993-03-28,Salary account,,
7713,50,Weekly Issuance,1993-03-28,Savings account,,
7721,13,Monthly Issuance,1993-03-28,Salary account,,
7733,19,Weekly Issuance,1993-03-28,NRI account,,
7745,2,Monthly Issuance,1993-03-27,Savings account,,
7753,74,Monthly Issuance,1993-03-27,Salary account,,
7765,52,Weekly Issuance,1993-03-27,Savings account,,
7769,23,Monthly Issuance,1993-03-27,NRI account,,
7774,74,Issuance After a Transaction ,1993-03-27,Salary account,,
7795,64,Monthly Issuance,1993-03-27,Savings account,,
7815,19,Weekly Issuance,1993-03-27,Salary account,,
7819,38,Monthly Issuance,1993-03-27,Salary account,,
7824,60,Monthly Issuance,1993-03-26,NRI account,,
7828,36,Monthly Issuance,1993-03-26,Salary account,,
7844,1,Monthly Issuance,1993-03-26,Salary account,,
7857,75,Monthly Issuance,1993-03-26,Savings account,,
7859,52,Monthly Issuance,1993-03-25,Savings account,,
7861,34,Monthly Issuance,1993-03-25,NRI account,,
7890,23,Monthly Issuance,1993-03-25,Salary account,,
7894,27,Monthly Issuance,1993-03-25,Salary account,,
7907,70,Monthly Issuance,1993-03-25,Savings account,,
7926,69,Weekly Issuance,1993-03-25,Salary account,,
7944,59,Monthly Issuance,1993-03-24,NRI account,,
7957,51,Monthly Issuance,1993-03-24,NRI account,,
7965,55,Monthly Issuance,1993-03-24,NRI account,,
7966,54,Monthly Issuance,1993-03-24,Salary account,,
7990,9,Monthly Issuance,1993-03-24,Salary account,,
7997,10,Monthly Issuance,1993-03-24,Salary account,,
8026,36,Monthly Issuance,1993-03-22,NRI account,,
8027,44,Weekly Issuance,1993-03-22,Salary account,,
8038,47,Monthly Issuance,1993-03-22,NRI account,,
8039,9,Monthly Issuance,1993-03-21,NRI account,,
8041,1,Monthly Issuance,1993-03-21,Savings account,,
8051,1,Weekly Issuance,1993-03-20,NRI account,,
8073,24,Issuance After a Transaction ,1993-03-20,Salary account,,
8085,73,Monthly Issuance,1993-03-20,Salary account,,
8092,54,Monthly Issuance,1993-03-20,Salary account,,
8094,67,Monthly Issuance,1993-03-20,Savings account,,
8114,59,Monthly Issuance,1993-03-19,NRI account,,
8127,37,Monthly Issuance,1993-03-19,Savings account,,
8129,45,Monthly Issuance,1993-03-19,Savings account,,
8132,5,Weekly Issuance,1993-03-19,Savings account,,
8149,64,Issuance After a Transaction ,1993-03-19,NRI account,,
8153,9,Monthly Issuance,1993-03-19,Salary account,,
8158,48,Weekly Issuance,1993-03-19,NRI account,,
8159,26,Monthly Issuance,1993-03-19,Salary account,,
8169,29,Monthly Issuance,1993-03-18,Salary account,,
8173,11,Monthly Issuance,1993-03-16,Salary account,,
8212,52,Issuance After a Transaction ,1993-03-16,Salary account,,
8225,50,Monthly Issuance,1993-03-16,NRI account,,
8260,31,Monthly Issuance,1993-03-15,Salary account,,
8261,13,Monthly Issuance,1993-03-15,Salary account,,
8268,59,Monthly Issuance,1993-03-15,Savings account,,
8316,70,Monthly Issuance,1993-03-14,Savings account,,
8320,51,Monthly Issuance,1993-03-14,Salary account,,
8321,77,Monthly Issuance,1993-03-14,Salary account,,
8327,1,Weekly Issuance,1993-03-14,Savings account,,
8330,48,Monthly Issuance,1993-03-14,NRI account,,
8341,64,Monthly Issuance,1993-03-13,NRI account,,
8377,29,Monthly Issuance,1993-03-13,Savings account,,
8381,14,Monthly Issuance,1993-03-13,Savings account,,
8405,20,Monthly Issuance,1993-03-12,NRI account,,
8411,20,Monthly Issuance,1993-03-12,Savings account,,
8475,4,Monthly Issuance,1993-03-12,NRI account,,
8489,19,Monthly Issuance,1993-03-12,Salary account,,
8492,2,Monthly Issuance,1993-03-12,Savings account,,
8505,70,Monthly Issuance,1993-03-11,Savings account,,
8519,23,Monthly Issuance,1993-03-11,Salary account,,
8523,54,Monthly Issuance,1993-03-11,NRI account,,
8533,47,Monthly Issuance,1993-03-10,Salary account,,
8547,14,Weekly Issuance,1993-03-10,Savings account,,
8558,1,Issuance After a Transaction ,1993-03-09,Savings account,,
8564,68,Monthly Issuance,1993-03-09,Salary account,,
8566,74,Monthly Issuance,1993-03-09,Savings account,,
8625,64,Monthly Issuance,1993-03-08,Savings account,,
8628,2,Issuance After a Transaction ,1993-03-08,Savings account,,
8639,46,Monthly Issuance,1993-03-08,Salary account,,
8645,60,Monthly Issuance,1993-03-08,Savings account,,
8680,17,Monthly Issuance,1993-03-08,NRI account,,
8688,66,Monthly Issuance,1993-03-08,Savings account,,
8713,53,Monthly Issuance,1993-03-08,Savings account,,
8742,70,Monthly Issuance,1993-03-08,Savings account,,
8759,1,Monthly Issuance,1993-03-08,NRI account,,
8772,1,Monthly Issuance,1993-03-07,Savings account,,
8776,64,Monthly Issuance,1993-03-06,Savings account,,
8784,1,Monthly Issuance,1993-03-06,Salary account,,
8856,15,Monthly Issuance,1993-03-05,Savings account,,
8896,28,Issuance After a Transaction ,1993-03-05,Salary account,,
8899,1,Weekly Issuance,1993-03-05,NRI account,,
8919,62,Monthly Issuance,1993-03-04,NRI account,,
8926,1,Monthly Issuance,1993-03-03,Salary account,,
8931,63,Weekly Issuance,1993-03-03,NRI account,,
8934,51,Monthly Issuance,1993-03-03,Savings account,,
8957,1,Monthly Issuance,1993-03-03,Salary account,,
8972,70,Monthly Issuance,1993-03-03,NRI account,,
8982,64,Monthly Issuance,1993-03-02,NRI account,,
8998,61,Monthly Issuance,1993-03-01,Savings account,,
9006,40,Weekly Issuance,1993-02-27,Salary account,,
9017,70,Monthly Issuance,1993-02-27,NRI account,,
9024,1,Monthly Issuance,1993-02-27,Savings account,,
9030,72,Monthly Issuance,1993-02-27,NRI account,,
9031,47,Monthly Issuance,1993-02-27,Savings account,,
9034,1,Monthly Issuance,1993-02-27,Savings account,,
9037,1,Monthly Issuance,1993-02-27,Salary account,,
9041,1,Monthly Issuance,1993-02-27,Savings account,,
9051,5,Weekly Issuance,1993-02-27,Savings account,,
9052,43,Issuance After a Transaction ,1993-02-27,Salary account,,
9093,47,Monthly Issuance,1993-02-26,Salary account,,
9104,10,Monthly Issuance,1993-02-26,NRI account,,
9138,26,Monthly Issuance,1993-02-26,NRI account,,
9140,32,Monthly Issuance,1993-02-25,Salary account,,
9153,9,Monthly Issuance,1993-02-25,Savings account,,
9156,18,Monthly Issuance,1993-02-25,Savings account,,
9159,64,Monthly Issuance,1993-02-25,Savings account,,
9167,56,Monthly Issuance,1993-02-24,NRI account,,
9179,28,Monthly Issuance,1993-02-24,Salary account,,
9188,45,Monthly Issuance,1993-02-24,Salary account,,
9192,1,Monthly Issuance,1993-02-23,Savings account,,
9199,72,Monthly Issuance,1993-02-23,Salary account,,
9201,69,Monthly Issuance,1993-02-23,Savings account,,
9203,70,Monthly Issuance,1993-02-23,NRI account,,
9208,29,Monthly Issuance,1993-02-22,NRI account,,
9225,11,Monthly Issuance,1993-02-22,NRI account,,
9227,51,Monthly Issuance,1993-02-21,NRI account,,
9235,37,Monthly Issuance,1993-02-20,NRI account,,
9236,11,Monthly Issuance,1993-02-20,NRI account,,
9241,74,Monthly Issuance,1993-02-20,Savings account,,
9242,57,Monthly Issuance,1993-02-20,NRI account,,
9263,68,Monthly Issuance,1993-02-19,Salary account,,
9265,1,Monthly Issuance,1993-02-19,Savings account,,
9307,68,Monthly Issuance,1993-02-19,NRI account,,
9333,36,Monthly Issuance,1993-02-19,Savings account,,
9337,30,Monthly Issuance,1993-02-19,Salary account,,
9353,59,Monthly Issuance,1993-02-18,NRI account,,
9377,1,Monthly Issuance,1993-02-18,Savings account,,
9403,1,Weekly Issuance,1993-02-18,NRI account,,
9422,70,Monthly Issuance,1993-02-18,Savings account,,
9424,54,Monthly Issuance,1993-02-17,Salary account,,
9433,59,Monthly Issuance,1993-02-17,Salary account,,
9455,73,Monthly Issuance,1993-02-17,NRI account,,
9472,1,Weekly Issuance,1993-02-16,Savings account,,
9484,5,Monthly Issuance,1993-02-16,NRI account,,
9491,7,Weekly Issuance,1993-02-16,Salary account,,
9493,64,Monthly Issuance,1993-02-16,NRI account,,
9494,21,Monthly Issuance,1993-02-15,NRI account,,
9504,9,Monthly Issuance,1993-02-14,NRI account,,
9510,1,Monthly Issuance,1993-02-14,Savings account,,
9513,59,Monthly Issuance,1993-02-13,Salary account,,
9528,19,Monthly Issuance,1993-02-13,Salary account,,
9548,62,Monthly Issuance,1993-02-13,Savings account,,
9549,4,Monthly Issuance,1993-02-12,Savings account,,
9560,1,Monthly Issuance,1993-02-12,NRI account,,
9583,31,Weekly Issuance,1993-02-11,NRI account,,
9591,74,Monthly Issuance,1993-02-11,Savings account,,
9627,65,Issuance After a Transaction ,1993-02-10,NRI account,,
9631,11,Monthly Issuance,1993-02-10,Salary account,,
9633,70,Monthly Issuance,1993-02-10,Salary account,,
9635,70,Monthly Issuance,1993-02-10,Salary account,,
9640,1,Monthly Issuance,1993-02-09,Salary account,,
9645,38,Monthly Issuance,1993-02-09,NRI account,,
9646,1,Weekly Issuance,1993-02-08,NRI account,,
9656,61,Monthly Issuance,1993-02-08,NRI account,,
9673,76,Monthly Issuance,1993-02-08,NRI account,,
9677,8,Monthly Issuance,1993-02-08,NRI account,,
9703,68,Monthly Issuance,1993-02-08,Savings account,,
9707,70,Monthly Issuance,1993-02-08,NRI account,,
9730,54,Monthly Issuance,1993-02-08,Savings account,,
9731,54,Issuance After a Transaction ,1993-02-08,Savings account,,
9750,74,Monthly Issuance,1993-02-08,NRI account,,
9790,52,Monthly Issuance,1993-02-08,NRI account,,
9814,64,Weekly Issuance,1993-02-08,Salary account,,
9826,68,Monthly Issuance,1993-02-08,NRI account,,
9828,11,Monthly Issuance,1993-02-08,Savings account,,
9833,20,Monthly Issuance,1993-02-07,Salary account,,
9859,27,Monthly Issuance,1993-02-06,Salary account,,
9869,12,Monthly Issuance,1993-02-06,NRI account,,
9883,1,Monthly Issuance,1993-02-06,Savings account,,
9897,1,Monthly Issuance,1993-02-05,Savings account,,
9928,60,Monthly Issuance,1993-02-05,NRI account,,
10001,24,Monthly Issuance,1993-02-05,Savings account,,
10005,64,Monthly Issuance,1993-02-05,Salary account,,
10018,8,Monthly Issuance,1993-02-04,Savings account,,
10019,8,Monthly Issuance,1993-02-04,NRI account,,
10022,1,Monthly Issuance,1993-02-04,Salary account,,
10036,1,Monthly Issuance,1993-02-03,Savings account,,
10049,17,Monthly Issuance,1993-02-03,NRI account,,
10063,4,Weekly Issuance,1993-02-03,Salary account,,
10065,76,Monthly Issuance,1993-02-03,Savings account,,
10068,1,Monthly Issuance,1993-02-02,NRI account,,
10079,62,Monthly Issuance,1993-02-02,Savings account,,
10093,1,Weekly Issuance,1993-02-02,Savings account,,
10105,55,Monthly Issuance,1993-02-02,NRI account,,
10131,1,Monthly Issuance,1993-02-02,Savings account,,
10134,22,Monthly Issuance,1993-02-02,NRI account,,
10148,34,Monthly Issuance,1993-02-01,Savings account,,
10152,34,Monthly Issuance,1993-01-30,NRI account,,
10202,70,Monthly Issuance,1993-01-30,Salary account,,
10215,38,Monthly Issuance,1993-01-30,Savings account,,
10220,44,Monthly Issuance,1993-01-29,NRI account,,
10227,62,Issuance After a Transaction ,1993-01-29,Salary account,,
10233,27,Monthly Issuance,1993-01-28,Savings account,,
10243,44,Monthly Issuance,1993-01-28,NRI account,,
10257,27,Monthly Issuance,1993-01-28,NRI account,,
10266,54,Monthly Issuance,1993-01-28,NRI account,,
10280,69,Monthly Issuance,1993-01-27,Salary account,,
10297,14,Monthly Issuance,1993-01-27,Savings account,,
10320,68,Monthly Issuance,1993-01-27,Savings account,,
10343,8,Monthly Issuance,1993-01-27,Savings account,,
10345,36,Monthly Issuance,1993-01-27,Savings account,,
10351,23,Monthly Issuance,1993-01-26,NRI account,,
10361,21,Monthly Issuance,1993-01-26,Savings account,,
10364,55,Monthly Issuance,1993-01-26,NRI account,,
10365,22,Monthly Issuance,1993-01-26,Salary account,,
10404,1,Monthly Issuance,1993-01-25,Savings account,,
10411,39,Issuance After a Transaction ,1993-01-25,Savings account,,
10436,60,Monthly Issuance,1993-01-25,NRI account,,
